Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2018-03-14 00:00:00-04:00,1292.0999755859375,1335.0,1280.0999755859375,1328.9000244140625,38558,0.0,0.0,0.0,,,,,,,,,,1397.800048828125
2018-03-15 00:00:00-04:00,1338.949951171875,1341.0,1301.0,1316.050048828125,9617,0.0,0.0,0.0,-0.009669633042262427,0.9903303669577376,,,,,,,,1405.4000244140625
2018-03-16 00:00:00-04:00,1313.5999755859375,1332.949951171875,1300.0999755859375,1308.0999755859375,4975,0.0,0.0,0.0,-0.0060408593497387475,0.9843479205011707,,,,,,,,1392.949951171875
2018-03-19 00:00:00-04:00,1301.050048828125,1328.9000244140625,1301.0,1311.4000244140625,2464,0.0,0.0,0.0,0.0025227802841649716,0.9868312140277699,,,,,,,,1395.4000244140625
2018-03-20 00:00:00-04:00,1289.199951171875,1341.0,1288.050048828125,1331.449951171875,7539,0.0,0.0,0.0,0.015288947982726286,1.001918825126771,,,,,,,,1418.5999755859375
2018-03-21 00:00:00-04:00,1310.0,1348.949951171875,1310.0,1330.5,13822,0.0,0.0,0.0,-0.0007134711830804052,1.0012039849172574,,,,,,,,1413.3499755859375
2018-03-22 00:00:00-04:00,1308.050048828125,1330.5,1275.0,1295.75,26246,0.0,0.0,0.0,-0.026118000751597092,0.9750545384866864,,,,,,,,1393.800048828125
2018-03-23 00:00:00-04:00,1300.4000244140625,1300.4000244140625,1201.0,1255.8499755859375,18304,0.0,0.0,0.0,-0.03079299588196993,0.9450296880983698,,,,,,,,1374.0
2018-03-26 00:00:00-04:00,1240.050048828125,1314.9000244140625,1211.0,1295.449951171875,12780,0.0,0.0,0.0,0.03153240940858515,0.9748287511267552,,,,1274.9749755859375,,,,1340.050048828125
2018-03-27 00:00:00-04:00,1312.1500244140625,1355.0,1297.5,1329.550048828125,14541,0.0,0.0,0.0,0.026322975754796918,1.0004891447077437,,,,1278.0,,,,1358.449951171875
2018-03-28 00:00:00-04:00,1311.0999755859375,1324.050048828125,1277.0,1298.0,9829,0.0,0.0,0.0,-0.023729869256094105,0.9767476681116876,,,,1278.0,,,,1358.3499755859375
2018-04-02 00:00:00-04:00,1320.050048828125,1320.050048828125,1255.0,1309.4000244140625,11417,0.0,0.0,0.0,0.008782761490032653,0.9853262099166581,,,,1278.0,,,,1308.0999755859375
2018-04-03 00:00:00-04:00,1306.0999755859375,1325.949951171875,1302.050048828125,1321.550048828125,2247,0.0,0.0,0.0,0.009279077583261408,0.9944691282632957,,,,1278.0,,,,1311.550048828125
2018-04-04 00:00:00-04:00,1310.050048828125,1365.949951171875,1310.0,1325.550048828125,9230,0.0,0.0,0.0,0.003026748781513877,0.9974791364855198,,,,1283.4749755859375,,,,1325.800048828125
2018-04-05 00:00:00-04:00,1348.449951171875,1374.0,1335.0,1340.25,7880,0.0,0.0,0.0,0.011089699091234362,1.0085408799589284,,,,1287.5,,,,1304.449951171875
2018-04-06 00:00:00-04:00,1356.0,1357.449951171875,1320.0,1332.550048828125,5036,0.0,0.0,0.0,-0.0057451603595410905,1.0027466508744116,,,,1287.5,,,,1317.9000244140625
2018-04-09 00:00:00-04:00,1324.4000244140625,1360.0,1294.5999755859375,1322.0999755859375,23196,0.0,0.0,0.0,-0.007842161914576873,0.9948829492789548,,,,1292.5,,,,1329.949951171875
2018-04-10 00:00:00-04:00,1334.449951171875,1345.050048828125,1307.0,1317.9000244140625,3151,0.0,0.0,0.0,-0.003176727365125087,0.991722477388884,,,,1314.5,,,,1324.3499755859375
2018-04-11 00:00:00-04:00,1326.75,1340.0,1300.5,1325.949951171875,2786,0.0,0.0,0.0,0.006108146755207322,0.9977800638212131,,,,1314.5,,,,1291.9000244140625
2018-04-12 00:00:00-04:00,1315.550048828125,1330.0,1310.0,1319.5,2025,0.0,0.0,0.0,-0.0048644001730039355,0.9929264623061413,1315.7875061035156,1352.9640141431837,1278.6109980638475,1314.5,,,,1282.949951171875
2018-04-13 00:00:00-04:00,1325.199951171875,1351.25,1310.0999755859375,1321.449951171875,5358,0.0,0.0,0.0,0.0014777955072944327,0.9943938045712111,1315.4150024414062,1352.2015545380775,1278.6284503447348,1334.2999877929688,,,,1301.699951171875
2018-04-16 00:00:00-04:00,1319.1500244140625,1365.0,1310.300048828125,1355.6500244140625,5286,0.0,0.0,0.0,0.025880717776604723,1.0201294299861228,1317.395001220703,1358.1948966385462,1276.59510580286,1334.2999877929688,,,,1270.949951171875
2018-04-17 00:00:00-04:00,1340.0,1355.1500244140625,1320.0,1330.699951171875,5910,0.0,0.0,0.0,-0.01840450912319458,1.0013544485851038,1318.525,1359.4858498458855,1277.5641501541147,1334.2999877929688,,,,1212.0
2018-04-18 00:00:00-04:00,1337.6500244140625,1369.800048828125,1337.6500244140625,1354.800048828125,15577,0.0,0.0,0.0,0.018110842819995865,1.0194898216105321,1320.695001220703,1364.450482135306,1276.9395203061001,1332.2000122070312,,,,1251.199951171875
2018-04-19 00:00:00-04:00,1389.75,1389.800048828125,1350.050048828125,1366.199951171875,3373,0.0,0.0,0.0,0.008414453744381545,1.0280682715573417,1322.4325012207032,1370.3660081145456,1274.4989943268608,1342.2000122070312,,,,1277.300048828125
2018-04-20 00:00:00-04:00,1377.949951171875,1380.0,1356.949951171875,1379.0999755859375,2783,0.0,0.0,0.0,0.009442266780200992,1.0377755664456463,1324.8625,1378.8055709207779,1270.919429079222,1345.1500244140625,1295.4000244140625,1320.2750244140625,,1281.1500244140625
2018-04-23 00:00:00-04:00,1381.449951171875,1418.949951171875,1381.449951171875,1397.800048828125,12130,0.0,0.0,0.0,0.013559621182824166,1.05184740999944,1329.9650024414063,1390.8652032385216,1269.064801644291,1359.7249755859375,1309.9749755859375,1334.8499755859375,,1282.9000244140625
2018-04-24 00:00:00-04:00,1415.550048828125,1427.9000244140625,1395.0,1405.4000244140625,4774,0.0,0.0,0.0,0.0054370978111706325,1.0575664072500335,1337.4425048828125,1396.794397556926,1278.090612208699,1368.9500122070312,1314.4500122070312,1341.7000122070312,,1261.199951171875
2018-04-25 00:00:00-04:00,1429.75,1429.75,1366.25,1392.949951171875,9011,0.0,0.0,0.0,-0.008858739878973676,1.0481977015434647,1342.3175048828125,1403.0873120157364,1281.5476977498886,1369.9249877929688,1315.375,1342.6499938964844,,1259.449951171875
2018-04-26 00:00:00-04:00,1400.800048828125,1425.0,1370.0,1395.4000244140625,2617,0.0,0.0,0.0,0.001758909744119963,1.0500413866944736,1345.6100036621094,1410.3084908913113,1280.9115164329075,1370.0250244140625,1315.375,1342.7000122070312,,1206.4000244140625
2018-04-27 00:00:00-04:00,1421.699951171875,1437.300048828125,1404.050048828125,1418.5999755859375,5575,0.0,0.0,0.0,0.016626021761477983,1.0674993976401084,1351.6400024414063,1419.8875283143097,1283.3924765685028,1378.6500244140625,1319.1500244140625,1348.9000244140625,,1179.4000244140625
