Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2018-03-08 00:00:00+05:30,169.6930867719832,170.3769909900174,163.28150918614,168.19705200195312,848327,0.0,0.0,,,,,,,,,,193.62966918945312
2018-03-09 00:00:00+05:30,169.18017376897274,170.97542090624407,164.9485347104211,166.14537048339844,649686,0.0,0.0,-0.012198082511760466,0.9878019174882395,,,,,,,,194.9119873046875
2018-03-12 00:00:00+05:30,167.59864749942972,169.26565513047333,161.65725463781857,164.90577697753906,544471,0.0,0.0,-0.007460897058117144,0.980432029068049,,,,,,,,186.66241455078125
2018-03-13 00:00:00+05:30,165.58969361223447,169.69310634946208,163.3242744882972,166.87200927734375,854947,0.0,0.0,0.0119233682157327,0.9921220811611253,,,,,,,,187.00436401367188
2018-03-14 00:00:00+05:30,166.10262700354363,167.98335405842414,165.16225695390855,167.04298400878906,450394,0.0,0.0,0.001024586041636022,0.9931385955970818,,,,,,,,191.8344116210937
2018-03-15 00:00:00+05:30,168.06883840615683,174.39492355256283,166.70102986642036,172.94163513183594,1119093,0.0,0.0,0.035312175234707865,1.0282084797171576,,,,,,,,187.38905334472656
2018-03-16 00:00:00+05:30,175.16429552205395,178.0708852057651,172.0867460882509,173.75375366210938,1024368,0.0,0.0,0.004695911020237142,1.0330368552481626,,,,,,,,184.43972778320312
2018-03-19 00:00:00+05:30,170.71896106455875,172.98439329647363,165.54695179456763,166.65829467773438,787911,0.0,0.0,-0.04083629179127379,0.9908514607961088,,,,,,,,183.92678833007807
2018-03-20 00:00:00+05:30,165.93164241052125,168.7099928529555,163.53798403585398,166.18809509277344,431015,0.0,0.0,-0.002821339231090514,0.9880559326975813,,,,169.86406992179184,,,,185.5938415527344
2018-03-21 00:00:00+05:30,166.95748500410355,170.20602029655447,166.95748500410355,168.2825469970703,455977,0.0,0.0,0.012602899763233033,1.0005083025778367,,,,169.86406992179184,,,,186.06399536132807
2018-03-22 00:00:00+05:30,167.1284650085838,169.6076032615439,166.27358794971636,167.76962280273438,436574,0.0,0.0,-0.0030479940046597154,0.9974587592699672,,,,169.86406992179184,,,,187.21807861328125
2018-03-23 00:00:00+05:30,164.09369423548904,164.9485715308491,159.43461558465506,161.01614379882812,638440,0.0,0.0,-0.04025448046603208,0.9573065751292616,,,,168.7527503952101,,,,185.7647705078125
