Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2018-09-06 00:00:00-04:00,2750.0,2750.0,2750.0,2750.0,0,0.0,0.0,0.0,,,,,,,,,,
2018-09-07 00:00:00-04:00,2750.0,2750.0,2750.0,2750.0,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
