Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2018-03-08 00:00:00+05:30,219.3563222727366,248.18455737304689,206.9048861460276,211.04129028320312,97981,0.0,0.0,,,,,,,,,,246.6650848388672
2018-03-09 00:00:00+05:30,214.2069390205324,214.2069390205324,200.9113359089132,201.92433166503903,97071,0.0,0.0,-0.04319988096135008,0.9568001190386499,,,,,,,,240.5448760986328
2018-03-12 00:00:00+05:30,204.7100526083488,207.03150681318573,192.89174029281529,198.0411529541016,88828,0.0,0.0,-0.019230860782934456,0.9384000291523226,,,,,,,,243.2462158203125
2018-03-13 00:00:00+05:30,198.0411848933504,211.6322385195589,194.6645236871956,209.6062469482422,199588,0.0,0.0,0.05839742811849291,0.993200177401137,,,,,,,,239.9539489746093
2018-03-14 00:00:00+05:30,209.3951797613072,223.0284554259304,207.70684936674868,211.67442321777344,142202,0.0,0.0,0.009866959118074003,1.0030000429476178,,,,,,,,245.90530395507807
2018-03-15 00:00:00+05:30,210.95688261399803,216.23291522120024,210.9146846578916,212.8140563964844,61534,0.0,0.0,0.005383896464139726,1.0084000913323754,,,,,,,,249.4929962158203
2018-03-16 00:00:00+05:30,213.78487116212912,215.38878014680333,206.0607634966042,208.71987915039065,49808,0.0,0.0,-0.019238283952757618,0.9890002040373365,,,,,,,,254.1358795166016
2018-03-19 00:00:00+05:30,211.5899974083308,212.6874147195232,202.3886020902825,206.4405975341797,57569,0.0,0.0,-0.010920290034130642,0.9782000349654344,,,,,,,,253.2073516845703
2018-03-20 00:00:00+05:30,205.9763123435896,206.8204775581125,201.5444449673443,205.55422973632807,33653,0.0,0.0,-0.004293573107415849,0.9740000616016335,,,,220.53814883293109,,,,247.3404235839844
2018-03-21 00:00:00+05:30,205.5542122901236,216.1062765760641,204.4567950281981,205.6808319091797,82811,0.0,0.0,0.0006159064350756971,0.9745999545073382,,,,207.96009785937284,,,,244.3436279296875
2018-03-22 00:00:00+05:30,206.82047168372708,212.3919670937049,200.5314435903484,204.07693481445312,53775,0.0,0.0,-0.0077979901181787215,0.9670000336929125,,,,207.96009785937284,,,,241.85333251953125
2018-03-23 00:00:00+05:30,195.4664634376049,203.78148330344845,195.0443808185995,198.84312438964844,51370,0.0,0.0,-0.025646261443329044,0.9422000980131161,,,,208.846489556563,,,,243.1195678710937
2018-03-26 00:00:00+05:30,202.5996533857584,218.30113167553023,196.69049682867373,215.72642517089844,160059,0.0,0.0,0.08490764180593868,1.022200086444734,,,,209.03641812226493,,,,244.85009765625
2018-03-27 00:00:00+05:30,218.1745129398508,218.1745129398508,205.13214989487005,206.8204803466797,76538,0.0,0.0,-0.04128351367786054,0.9800000751944826,,,,206.67275624706485,,,,242.7819061279297
2018-03-28 00:00:00+05:30,206.8204815450139,209.35297723740183,200.2782010063451,201.54444885253903,101049,0.0,0.0,-0.02551019843536184,0.9550000788096018,,,,206.67275624706485,,,,245.3566131591797
2018-04-02 00:00:00+05:30,203.95034449078247,216.1063198287749,202.1775921835609,214.50241088867188,58988,0.0,0.0,0.06429332144798283,1.0164002058593564,,,,206.67275624706485,,,,242.3598022460937
2018-04-03 00:00:00+05:30,214.5023996871865,221.1713001500212,208.93090376767267,218.80764770507807,61484,0.0,0.0,0.02007080852177756,1.036800179772655,,,,208.10784048431037,,,,239.9539489746093
2018-04-04 00:00:00+05:30,221.0868709375271,226.9116059341408,213.1939336815905,215.3465576171875,86764,0.0,0.0,-0.015817957572285768,1.0204001185180729,,,,210.97799337637014,,,,237.2104034423828
2018-04-05 00:00:00+05:30,220.32710953123487,229.1064221532844,220.1160682385805,226.70054626464844,115179,0.0,0.0,0.052724263499231094,1.0741999632414665,,,,212.07540148594194,,,,228.30450439453125
2018-04-06 00:00:00+05:30,226.2362840996414,232.9896060130636,222.90182110013777,231.72335815429688,134532,0.0,0.0,0.022156152565176557,1.0980001015125516,210.27944869995116,227.23900502286799,193.31989237703434,214.01699341583156,,,,232.22987365722656
2018-04-09 00:00:00+05:30,233.3272771299561,241.85335156978343,231.7655662170074,232.94741821289065,118465,0.0,0.0,0.0052824198144871826,1.1038001990050903,211.37475509643554,231.0356371090987,191.71387308377237,219.27192419922858,,,,234.1714324951172
2018-04-10 00:00:00+05:30,234.2558465311816,237.50588775254835,230.62594642121533,233.0740203857422,63392,0.0,0.0,0.0005434796136518649,1.1044000919107944,212.9322395324707,234.23683853015726,191.62764053478415,221.06577628806428,,,,253.5027770996093
