Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2019-05-03 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,,,,,,,,,,0.699999988079071
2019-05-06 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,0.699999988079071
2019-05-07 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,0.699999988079071
2019-05-08 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,0.699999988079071
2019-05-09 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,0.699999988079071
2019-05-10 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,0.699999988079071
2019-05-13 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,0.699999988079071
2019-05-14 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,0.699999988079071
2019-05-15 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,0.699999988079071,,,,0.699999988079071
2019-05-16 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,0.699999988079071,,,,0.699999988079071
2019-05-17 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,0.699999988079071,,,,0.699999988079071
2019-05-20 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,0.699999988079071,,,,0.699999988079071
2019-05-21 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,0.699999988079071,,,,0.699999988079071
2019-05-22 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,0.699999988079071,,,,0.699999988079071
2019-05-23 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,0.699999988079071,,,,0.699999988079071
2019-05-24 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,0.699999988079071,,,,0.699999988079071
2019-05-28 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,0.699999988079071,,,,0.699999988079071
2019-05-29 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,0.699999988079071,,,,0.699999988079071
2019-05-30 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,,,,0.699999988079071,,,,0.699999988079071
2019-05-31 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,,,,0.699999988079071
2019-06-03 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,,,,0.699999988079071
2019-06-04 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,,,,0.699999988079071
2019-06-06 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,,,,0.699999988079071
2019-06-07 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,,,,0.699999988079071
2019-06-10 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,,,,0.699999988079071
2019-06-11 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,,0.699999988079071
2019-06-12 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,,0.699999988079071
2019-06-13 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,,0.699999988079071
2019-06-14 00:00:00-04:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,0.0,1.0,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,,0.699999988079071
